osm_id,id,com_nom
node/4502937727,797b5f3d-b910-4d8c-88ea-99161b28168e,Cormeilles-en-Vexin
way/176261421,ab91018c-1b66-43bc-a265-300ad21754d0,Coubert
way/145232333,4cd09b6e-4830-4e66-9557-475211532082,Coubron
node/4005783167,f9381b10-ced1-45df-88c5-9077233d93d4,Couilly-Pont-aux-Dames
way/115412269,288fd5e7-873d-42a6-ba46-56762cdf2dce,Coulombs-en-Valois
way/289919375,2f709a33-625c-418d-8c20-491f843bff25,Coulommes
way/115169579,5f952b0c-efbb-46f3-bc56-8eb98bb0eb41,Coulommiers
way/373765357,da471c92-b13a-492f-a763-b9f1fe5e158f,Coupvray
node/3499198261,cd8f30ea-eb52-4837-8afb-6ab1247063b5,Courances
way/82322948,58ffe801-7c23-4e1b-9fbb-1ca0a9cb033c,Courbevoie
way/278798502,fcf42dbc-05ae-49c0-99e3-e69a78e6ed56,Courcelles-en-Bassée
node/3298364363,ff845de2-7283-47b8-8b49-3b06dad40a43,Courcelles-sur-Viosne
node/4798916939,7e6546b5-4ee7-4b6f-ba98-480b254e371c,Courchamp
node/8168685681,997b040d-9608-4002-a37e-8a8e19352817,Courdimanche
way/146289744,2101d8ab-610b-4f33-804d-59ca4e83c05b,Courdimanche-sur-Essonne
way/132304142,08340378-bc3d-415e-b2f2-64deeed952c3,Courgent
way/227533794,7f228002-6f21-4984-9577-80a1ed9b0a4f,Courpalay
way/149735977,872000bb-6e59-4405-8c57-6431eb417c39,Courquetaine
node/1935226126,c63a6f0d-e112-43bb-b27f-2f99b2ea354a,Courson-Monteloup
node/4798915559,fe698dc3-d6e3-4204-84c9-7b4844a1e7e5,Courtacon
way/113373072,5240ae74-56a4-41c1-9bdc-2e5c87bdea2d,Courtomer
way/104065500,5a760268-5c29-40fe-98fc-f1c5aba76f2f,Courtry
way/309411171,a8a30176-1033-4e0a-a1f4-c99758a381e1,Coutençon
node/4798915894,4af731eb-1317-41e9-85ae-9ce8a3db15bd,Coutevroult
way/386945049,b4ef0b4c-2b59-4d4b-a107-7342ae0f6cc0,Cravent
way/228747579,325db587-cd65-4d3b-916b-970544afde0f,Crespières
node/4798915620,a465edd3-2a63-45d9-8b6b-e28f1cffdaba,Crisenoy
way/115417625,5563c925-180f-4390-8a55-ed96b310f8d4,Croissy-Beaubourg
way/150245986,94e55aab-e069-405b-a796-177bfbff42ad,Croissy-sur-Seine
way/149853348,186e18c6-4b3f-42fa-92b5-f028c728fd3b,Crosne
way/115413657,293cf18f-96aa-40f8-b58e-45881f8fd1f3,Crouy-sur-Ourcq
way/149746662,20661432-3adc-489f-b92d-4af9413eb26e,Crèvecœur-en-Brie
way/373781980,90d64d41-b994-4750-b66c-be667f1cfc46,Crécy-la-Chapelle
node/11423198400,48cb2258-f7a9-41de-bc25-6b829c98de69,Crégy-lès-Meaux
way/62413907,e341dadb-926e-4e80-9868-b67c665aefda,Créteil
node/4798916223,c3c71d8e-6f06-4398-aaad-6328ecef1a23,Cuisy
node/4798916929,25d5a9d0-78d8-40f8-b3bc-811b7ccf4779,Cély
way/153368335,a383053e-8ad4-4cc4-9912-65dfd75363a0,Céreste
node/3499184592,e1fec707-784b-45aa-933e-958f017fbf2f,D'Huison-Longueville
way/149749238,3290accd-e09e-4031-9f74-669af8aba4e4,Dagny
way/113080493,95b408b7-4c73-4e9c-b8ff-9e8b2103d6d6,Dammarie-les-Lys
way/147977620,148e6580-1011-4bed-94e0-05f30ed0c78e,Dammartin-en-Goële
node/1161183226,f1b441c8-6451-4c11-853e-276e09e92405,Dammartin-en-Serve
node/9309443751,03836c51-8833-4c57-8d42-9d6476f58ab2,Dammartin-sur-Tigeaux
way/379329068,0a776682-9b6a-4aef-b006-60ce1e5a7c0a,Dampierre-en-Yvelines
node/4798915914,b08c444c-4757-40df-b02c-0b819a0db5a8,Dampmart
way/132345877,baae16b5-1636-4446-bc18-f58916066665,Dannemarie
node/2707002396,b8f14126-2ce1-46da-a829-624d2c12dcbb,Dannemois
node/661708899,ddd39645-8010-4c74-af22-43cb8590cda6,Darvault
way/379681070,4d3f7173-2d29-48fc-bb11-177bb941aaad,Davron
node/9331359740,523f9d2d-d269-4717-b230-8441ad063022,Dembéni
way/41767073,7d52a576-c119-48ae-be06-5360dc56f098,Deshaies
way/146945961,42047bde-8b69-4ae9-9efd-64fb518de5b3,Deuil-la-Barre
node/4798915861,2db9bd73-d9ce-447b-9696-eefd5c3de0e7,Dhuisy
way/278796201,626ae5de-ac21-4d4a-84f3-ec80b6044ba9,Diant
way/71163036,9082b76c-8f38-4280-b8f9-2bb0e644c2fc,Domont
way/278607388,38ecd2a7-231f-4235-867a-efcbf9ce8744,Donnemarie-Dontilly
way/240612072,c60406e7-d718-4b14-99f9-c5102ef2a0b4,Dormelles
node/4798915906,59a7c319-91dc-420d-9a53-b845577c0e31,Doue
way/80487291,f82afbcd-1737-4788-9516-6ecbfca6f2bd,Dourdan
way/143690357,a752d301-0fce-4d6e-87e9-3b12ecf6eacd,Douy-la-Ramée
relation/6866540,617abe4b-a3ab-41a1-9fc9-b76c030f46c3,Drancy
node/4443811097,e902f732-c79d-477b-9049-c12dbb237975,Draveil
way/133435404,d10004e7-4fa4-4e16-90ea-c07739d8bd42,Drocourt
way/47053205,43efc528-f165-40ff-838c-392f2a6155bc,Ducos
node/4590640043,ab1abcbe-ed56-42a2-8af5-9ab277579e03,Dugny
node/1871359412,2c6a8359-fe57-4742-ac70-89c8c68937ba,Dzaoudzi
way/77624559,191abfc4-de45-4f79-9707-ea6e867103fd,Eaubonne
node/1867285424,d6ed4193-d75a-4036-834b-497f16394f94,Ecquevilly
way/146887392,c6d418c6-9238-4ef2-a21c-3c608c727f06,Enghien-les-Bains
node/1769274646,ee76b2ab-231a-44b4-817e-3011fe2c3e08,Ennery
way/69579763,84cf1df4-cd43-4984-82fb-c967b9078194,Entre-Deux
way/43691936,05c6dc9e-ff22-4531-bf9a-0ae01336d65d,Ermont
node/4798916936,61e039ad-fc83-4465-ab45-e96f134af833,Esbly
way/278690107,53b1a95d-88be-489e-bf93-b1537fbf940c,Esmans
node/2744264832,317c8b8e-6883-4026-8524-ed7aac1bd0cb,Everly
node/4798916937,dd9d6130-e817-4ed3-a834-9afef18ee504,Faremoutiers
way/149772796,64dd3e60-2b3a-4488-be92-bd8878bda0e8,Favières
way/77505818,634bfc7a-9d7f-4c43-809f-3806112450a3,Favrieux
node/4798913810,6051ae12-5780-45f9-9827-e110100c1bf6,Faÿ-lès-Nemours
way/116082084,7ac72be3-4757-479b-8568-55bce14a11db,Ferrières-en-Brie
node/2133843888,fc20141b-3cdf-47ae-8baf-f9e2e7bc0e00,Feucherolles
node/9231856925,c88a8646-6791-48dc-b655-a09185bb7006,Flacourt
way/278781801,a495bc42-42b3-43b7-a9b0-447469ced9ee,Flagy
way/94250542,fa510bb3-75dc-4386-a475-0f579a8489bf,Fleurigné
way/115379943,fe805248-5baf-4a54-a9be-a7ad57b3ca2c,Fleury-Mérogis
node/4798915877,cad22c37-1e4f-4d83-90ad-2071a9d40173,Fleury-en-Bière
way/210735992,766e908f-308b-405b-a600-de3bd048a2f5,Flexanville
node/1774708687,5d9f3e41-9114-42be-99f7-278711dd6bfe,Flins-Neuve-Église
way/132338459,f6070a87-4e9e-4969-8f07-c703019e8ebc,Flins-sur-Seine
way/161266836,44fe1af9-cf55-4e0d-94b7-ea32201bb80e,Follainville-Dennemont
way/125364972,6868f0c7-f088-4e29-963e-6173f0baa8dd,Fonds-Saint-Denis
way/222392786,7d4548b5-7e2c-494c-9e76-bab0ef31a668,Fontaine-Fourches
node/281000780,4ad6576b-9b71-4704-a27c-73086ab8b0e2,Fontaine-la-Rivière
way/113386275,00007e4d-264c-43a0-b0b7-7f3b7dd995ab,Fontaine-le-Port
way/289357566,3a0e0817-ddb1-4747-8e11-2d1b060fce25,Fontainebleau
node/9309417812,8f5ff3f2-515b-4ee7-8875-940fbb8414ac,Fontains
way/201826959,8944bf34-dd64-447a-86b6-8b11b424c959,Fontenailles
way/133432217,89ad0649-8684-4d27-b23d-6094b06c4b3b,Fontenay-Mauvoisin
way/360581229,5bc9f07d-a915-4b1d-babd-f899b2a857b1,Fontenay-Saint-Père
way/115158500,d9af98f8-0206-48b3-9989-e6cba03078aa,Fontenay-Trésigny
node/2453257588,ce9f34b3-26b5-48c4-a8d0-657065a643a1,Fontenay-aux-Roses
way/132168020,14a20c0d-01bd-424f-805e-ce02d8489ac0,Fontenay-en-Parisis
way/124548577,95051a60-8132-42c2-85ff-be18af9ecf05,Fontenay-le-Fleury
way/108257812,2bcafbb5-2e14-43c3-81b9-aed271f63444,Fontenay-le-Vicomte
way/248082455,bdcf989a-b36f-4a51-aa28-bc7c58c88526,Fontenay-lès-Briis
way/105707192,5a8361d8-a990-4e49-913b-83f478d4afaa,Fontenay-sous-Bois
node/4798915617,d78c4284-ce75-4e58-90d1-bc3cb46cf6cd,Forfry
node/4267664794,71829fd8-4ab9-43e7-b5bd-853baa4f8234,Forges
way/342899769,24684a12-7701-42f5-8b0d-8a189cf05c92,Forges-les-Bains
way/255555299,5b7a88d1-c577-4729-a8ad-178a3239caf2,Fosses
node/4798915898,c9f2680d-163e-4fa9-939c-103688886eac,Fouju
way/303354766,0f060e04-7e00-445e-be59-65f689433a7c,Fourqueux (Saint-Germain-en-Laye)
way/75929620,2baecf4b-4225-486f-8de5-66b397ab3c56,Franconville
node/1854311749,4c68e568-be67-4408-9e3b-042967273aad,Freneuse
way/86347713,1f7ef502-3bdd-4fc4-886b-aafee42cbce4,Fresnes
way/386806084,0ef559e8-8173-441c-9b3d-8243bddded99,Fresnes-sur-Marne
node/3878103417,b9f3d7c4-08f9-48e0-a094-1a2a48673e47,Fromont
node/3406597326,b0487081-8801-4128-9abe-6d7b87d89008,Frouville
way/64219036,a4abaf83-9ad6-43ce-8434-490ee5c2ab44,Frémainville
node/479939479,2a18f218-ef17-4c5e-a230-07e6231e7534,Frémécourt
node/1800265378,b4a34778-f6e0-43d0-b222-f27c71f18a76,Frépillon
node/4798916228,51d2cf34-10f3-41de-a2ec-e5fe3558ebe7,Frétoy
node/4798915546,9d5fb890-a74b-4a8b-9a2f-01f44543bd6c,Fublaines
node/4798915603,fae7eb42-f196-45f4-9513-c0452d363186,Féricy
node/1863066949,9f2ff84d-fa48-44b3-95e4-3d4d1e375f37,Férolles-Attilly
node/11522222346,c23327b7-7798-43a7-9316-569727c7e278,Gadancourt (Avernes)
way/145105218,dd411286-4870-427c-8563-6f2e26e9b3e1,Gagny
node/11036356264,ce325154-67bb-4c8a-93f4-aca48ce7eff4,Gaillon-sur-Montcient
node/1937590523,3bcd3797-0a67-4cac-b54b-4823b90a0d27,Galluis
way/270294593,592976ab-5bd7-48a8-a31f-2b4b06211489,Gambais
node/11006246021,28b5fce4-5981-4937-abbe-0f3c007028a2,Gambaiseuil
node/3584145428,4cf2a992-bc55-429c-8158-6a9c82cd58f5,Garancières
way/78815987,6a008562-df52-4a92-bf68-f17b61f95865,Garches
node/3878093991,a0075470-2ac6-4f9c-bf8b-59760c01e531,Garentreville
way/335677359,d3051eb0-537a-4c85-8c1c-d44990ae131e,Gargenville
way/269289083,bc2e3ef3-b2c4-42a5-b746-488e49671331,Garges-lès-Gonesse
way/219079220,5ec7ddc4-679d-43a4-8339-2ad71b592170,Gastins
node/359915608,52a773e4-7d35-48c9-b9d9-3a99c0373c3e,Gazeran
node/1461473731,ccbbd1a0-e795-48c0-b890-710deb3137c7,Genainville
node/4039068552,e674993d-27c8-4ff0-afc0-9917844bbd68,Gennevilliers
way/81088721,f96392d5-8619-4542-8674-7ecebf1f8b08,Gentilly
node/4798916235,9abada1d-d16e-4db6-99da-3a01b8182d23,Germigny-l'Évêque
way/150376631,d86293c7-8da4-4b13-b12c-41a186c4d4cb,Germigny-sous-Coulombs
node/4798915913,c7649b60-5612-4764-a2c3-b9f80996cae3,Gesvres-le-Chapitre
way/63423908,733c18e4-67a2-4951-a863-8490bae91d55,Gif-sur-Yvette
way/931765011,035a56e3-e273-4f07-afcc-5f5257e409dd,Giremoutiers
node/3878136795,d38c7ce6-b84a-46a8-8b7f-183b9b04c9fd,Gironville
node/3500535497,2ce39795-2461-4fbf-aca0-e1054d57b440,Gironville-sur-Essonne
way/362695009,509cc736-2143-499a-9258-e772db8cfda7,Gometz-la-Ville
node/2902258515,f3064d06-c1dd-49de-9e5b-7bc599b74257,Gometz-le-Châtel
way/601250277,2d19decf-3b5a-49aa-9137-d21fe9f187b2,Gommecourt
way/105034670,6a1a57e0-11f4-4548-84cc-70760f8dcc47,Gonesse
way/249137902,e4dc41d0-7612-4442-9e29-a0761c4e8346,Gouaix
way/397846331,217ed14b-02d0-44bc-a6da-3ad4586c6681,Goupillières
way/300276061,1d703b2c-8592-4393-be83-e44e67701314,Gourbeyre
node/796694179,204400b3-9717-4ef1-bec0-181dffeac4b6,Gournay-sur-Marne
way/211000452,559a79a7-da48-485d-8569-a0e3c2a61830,Goussainville
way/325303925,af07c25a-a407-423b-a43c-cbdb0b87094f,Goussonville
way/886737385,7460d88e-221f-4709-b70a-de0b53f0381e,Gouvernes
node/4942249409,42099da4-7deb-4643-b7ab-9e12a6e98da7,Goux-les-Usiers
node/8170857043,145ac969-034c-4912-b3b0-ba29a1ac7480,Gouzangrez
relation/279079,2f482bd7-9f37-41a0-8291-d12893120a3a,Goyave
way/125070748,bfd68e11-b915-4515-a77d-08461f895280,Grand'Rivière
node/11181720162,a6e80ecb-28d9-4738-bdeb-6023b69134ba,Grand-Bourg
way/208418052,dc875459-525d-41fd-a2a2-503b9d3e9412,Grand-Santi
node/11277508954,7f8b4a1b-7862-44a1-806f-080a8d20a677,Grandchamp
way/115315327,80f07344-db1a-4a80-b940-137d4845f8d5,Grandpuits-Bailly-Carrois
way/227553683,8a7fb59d-7590-4143-b202-9a2e71836782,Gravon
node/929273718,07fa7459-b31f-484f-a6e4-90d23faf93e9,Gressey
way/138133077,a9db3c0d-e7a8-4283-a314-587dd5c25f54,Gressy
way/113407850,673adf26-cc72-4113-b0ea-bf4c292925ee,Gretz-Armainvilliers
way/251725997,ee16984c-9ade-4d90-b801-bf4eaac5fed7,Grez-sur-Loing
node/3500536369,bf9ab01c-1071-4782-b87e-d759882897e9,Grigny
way/113399255,b62ed54a-c147-4a2e-8ab6-44c0a382a140,Grisy-Suisnes
node/480075535,c6942a2a-3cee-4008-acde-d3ef04fac826,Grisy-les-Plâtres
node/4798915900,fd268ce6-9f58-4c1f-bbd7-1cc06776e230,Grisy-sur-Seine
way/178213097,b14652f2-24b2-414d-902c-607d6450386f,Gros-Morne
node/8171008890,eb26987e-5081-4b69-bf8d-46ee555e869f,Groslay
node/11036393169,248f8bd9-cf23-4136-ba12-90d4b9245dde,Grosrouvre
node/3878093992,7c4a6fd6-b0f4-4340-8dbe-9053f4b77952,Guercheville
way/116090552,6d4db8ba-45fa-4655-847a-ae075615b414,Guermantes
node/11094225980,98ad248d-ae83-41d0-a751-06e70751969b,Guernes
node/10124720763,3d0825f9-b967-4de0-8d22-708a1a3cfff1,Guerville
way/146295016,536a7c3d-2f91-4972-bb5e-0b90b3419a49,Guibeville
node/4798915604,3c403121-1baa-4cd4-83a8-02fd2dde9607,Guignes
way/142420526,7fb44a44-0952-4c0f-8a8c-084aee63b5b4,Guigneville-sur-Essonne
node/3486444541,b3a0f427-e4b1-4898-874d-94cc162bab62,Guillerval
node/3244789792,8d1f119f-a851-498f-82ce-32fc4deb702e,Guiry-en-Vexin
node/597174013,8abc6854-4b7f-4133-bb40-94a8fa405d40,Guitrancourt
way/278778164,da8205e4-4b2f-48db-aaca-a78d44304107,Gurcy-le-Châtel
node/1747622827,e4f23222-be40-4f4e-9450-794d201e73d3,Guyancourt
node/1227093802,4b91e2bd-de1e-4f6c-88a0-5d0aaa77aa26,Guérard
node/480090370,94597121-a0e6-4cea-b432-28123454b81a,Génicourt
way/444621627,d41fe889-27d1-440c-b7f3-bb66ec66e4b1,Haravilliers
node/619349851,8924d39c-f0e9-444a-ae30-ce6b2ee2c9cc,Hardricourt
way/241756846,9c82a5be-a4ec-4e66-a8da-e31fd35c0104,Hargeville
way/422812746,afead7e3-6bf3-4a87-ab9d-382592e3a996,Haute-Isle
way/148675450,9bd6f079-9ebc-48eb-806a-304dd8ed4e58,Hautefeuille
node/10287777231,7f56bd15-9b66-4be3-b31e-2977ff67cfa8,Herbeville
node/665904336,321ff305-f192-48a3-9879-f74325286679,Herblay-sur-Seine
node/359553712,b58c6286-4e61-4c75-a221-ad374cc6b284,Hermeray
way/184598254,d62279d4-fff5-452f-8b2a-3760884fbe93,Hermé
node/4459114228,0a6c4ad6-0b1c-401c-88e5-cfdd922e81b1,Hodent
way/202841484,e8af4888-122d-475c-9ac6-4e3299708ad5,Hondevilliers
node/1765077223,03e2deb1-788c-4cf2-862a-03e5d08d6d61,Houdan
way/131524106,57d89683-67c5-4ab8-a855-1e3c5b9439e6,Houilles
way/180615365,b67f63d8-3450-4906-a6f7-98570a81517b,Hédouville
way/161051928,922e2a6b-8981-4314-b123-c91b840a9a6b,Héricy
node/499486210,3e4170c2-17ca-4e85-97bb-5486cb486fef,Hérouville-en-Vexin
node/3878136793,e61aab56-fc18-4b5d-b5be-56f66c41db54,Ichy
node/139222605,7867fb36-cd41-4161-84af-c40c1393ed5a,Igny
way/236896886,e8b0a49a-ec8d-4c38-ab57-64bb535aa44d,Ingrandes-le-Fresne-sur-Loire
way/299920668,3c93c068-d342-4f66-a086-f6a837478efc,Iracoubo
node/3394552036,edd68eaf-8874-4fbf-9dff-3aa22fa8edc6,Isles-les-Meldeuses
node/4798913775,d21a5a1e-ab4e-4941-8c98-5e0958383eeb,Isles-lès-Villenoy
way/400626751,2fda29a5-6430-4aff-b625-75a7b0a23d39,Issou
relation/4127753,bfc152df-1cb5-4ced-8a7c-3229ecce3add,Issy-les-Moulineaux
node/3486476755,7e912bde-1220-40c5-bb38-e21edeceb6e5,Itteville
node/4035051195,d4950b57-9d8c-49c5-b49c-56124bec00db,Iverny
way/263069797,8a2e9935-0178-4b67-8fc7-9e5d3ae84f53,Ivry-sur-Seine
node/3024644382,6bc365df-b7ac-497c-8d4b-3fba266808c9,Jablines
node/11042390662,f5f5449e-36b2-4d6a-8b4f-b436dd224d98,Jagny-sous-Bois
node/4798913786,d1e946df-131e-40b9-b54f-330f5dc72462,Jaignes
node/11036364350,bd0fdc12-839b-4807-98d3-37acec1852df,Jambville
way/102731568,14cfcacd-eb52-4489-9adf-7fe491a7e4d6,Janville-sur-Juine
node/1835463668,f8b841a1-26a5-4e53-b783-ff1826da8a56,Janvry
node/4243151493,63052fd2-4c29-49c9-877e-a37f98eb3614,Jaulnes
node/1749496212,23967756-8046-40e3-927a-9f5a1d5e85bf,Joinville-le-Pont
node/4798915856,0b0ccb97-71d5-4d33-85b4-614119693355,Jossigny
way/116104968,7193b1f7-fb04-4d4d-a9d2-d1d51a0e1382,Jouarre
way/558909334,e7da47dc-8aff-483f-9fc9-33c8a4fc2063,Jouars-Pontchartrain
node/707965863,ed2a385c-500b-4e10-8642-02bb28b733bc,Jouy-Mauvoisin
way/70426682,e030bd8c-da58-41ea-b255-bc9b409aab92,Jouy-en-Josas
node/4798915902,4f173847-fa56-43b9-92b4-8c25bdde8a3c,Jouy-le-Châtel
relation/1437581,86d3c512-5469-4fcd-bf72-a98d705d9bd9,Jouy-le-Moutier
node/4798916227,c440fb2d-97e8-4b28-bb31-c662d318cf9f,Jouy-sur-Morin
way/249305744,c34a4204-488a-4f7c-9cdd-3facfd5fb5d7,Juilly
way/310594838,028f0b45-60e3-4ab1-a9ca-0894d2590d79,Jumeauville
node/3974485343,80443674-10a6-4101-8cf2-08ed89bbc1e5,Jutigny
way/148076530,aebda5ca-21db-4b3e-b239-e330dcb0303d,Juvisy-sur-Orge
way/389196439,5be61e24-b4d9-4ed3-8523-416df5a2437c,Juziers
node/3854441761,56c7ea77-30b0-4871-a72e-a2ac69cd32be,Kani-Kéli
node/7088130050,8c7b73f5-7964-42e0-b841-2eb7e6e9be79,Koungou
way/125092614,1e6fa274-9851-4fb6-82a4-51970221a4cd,L'Ajoupa-Bouillon
way/124362093,58aaffa3-1baf-4a75-b8f0-36936113dbf6,L'Haÿ-les-Roses
way/72263626,1cceacb6-3ba1-453b-a9fe-516b2e57c6ed,L'Isle-Adam
way/134389169,48931056-a2ba-4eb1-b895-f9e93bdf4e68,L'Étang-Salé
node/10694478289,13836561-9721-4268-9bf3-cc6a64cf3844,L'Étang-la-Ville
way/63229797,c0063fb3-66af-47e7-8b8f-7464c8e7843a,L'Île-Saint-Denis
way/251217113,4f497cb0-7aa1-423e-a538-a5495e3f5ea5,La Boissière-École
way/292690761,631e4966-9ed6-43a6-975a-0b9653207211,La Brosse-Montceaux
relation/3429031,2dad54f2-8b78-4f7d-959a-dede277e84c0,La Celle-Saint-Cloud
way/133110710,78629931-8dd7-4098-87ae-814a5da44b96,La Celle-les-Bordes
node/9309443750,b5d7eee8-b18e-4f4b-a166-258eec3e763b,La Celle-sur-Morin
node/4798913787,c98a41b8-2c66-4cfb-9189-f5bf504bf3dc,La Chapelle-Gauthier
node/4798916232,2ab7e42f-10fd-45ee-a0db-229a61afb36e,La Chapelle-Iger
way/86938361,6c3fff1a-1b81-48b1-816a-524894b55a8e,La Chapelle-Janson
way/148459803,8ecf4cc9-aa60-4a76-af9a-88e9b0ade9a0,La Chapelle-Moutils
node/605241483,5e298ff1-37ac-4274-9205-65da3a7becd0,La Chapelle-Rablais
way/148527340,82251ba8-666e-44ca-b9cc-6943b4818e77,La Chapelle-Saint-Sulpice
node/8168501481,725b465d-44d5-4319-80ce-e48dc856a3f9,La Chapelle-en-Vexin
node/2178593624,c057bb2a-5d18-4c46-82e2-0afadeb1d7d5,La Chapelle-la-Reine
way/67177553,5e566cc0-af29-41b5-b979-44af8c4e1fb2,La Courneuve
node/4798915920,b4a22ca7-eb5c-4141-a754-43b595bd4817,La Croix-en-Brie
way/66514765,a6b02fe4-302e-4a4c-ae02-7ea780d38629,La Désirade
node/9426406597,51c4efc1-4b9e-4707-acb1-9cb4fb362c70,La Falaise
way/142311167,922a0248-29a3-400f-84f9-07fb9a7180cd,La Ferté-Alais
node/1505745193,bf046ea3-8485-4907-bc87-c513aaee36a6,La Ferté-Gaucher
way/116091044,4b1a7b9c-3ebe-4838-902f-fb2a67e4853c,La Ferté-sous-Jouarre
way/356365234,42178af9-1f32-46ed-a130-cdb53400927b,La Forêt-Sainte-Croix
node/3500544138,1b092783-147a-4246-ac89-58edc3b960c1,La Forêt-le-Roi
node/600024641,1afd5622-3be5-4cc0-86a2-53857b376dfb,La Frette-sur-Seine
way/66385426,5e02ab51-b295-43ee-9ca8-a510eccb79b3,La Garenne-Colombes
node/4798915616,a540095d-886e-4696-a999-73943a994d6e,La Genevraye
way/115213344,a4b5c65a-c76b-4280-b255-6ac68d135c08,La Grande-Paroisse
node/4072548387,0fbaf2a6-1cf7-48c5-9759-b459cad7a236,La Haute-Maison
way/253366288,1c2ef89d-b0c8-46d0-9f8b-7157086c6635,La Hauteville
node/4798916225,fe6b78be-9e62-4bdb-97fd-64c4528a75f2,La Houssaye-en-Brie
way/267500809,14c0d83d-f0fc-4245-a5a5-88bc4e0a00f4,La Madeleine-sur-Loing
Way/99940874,4b026d7a-0818-46ce-a7a6-17d7776d14b1,La Moncelle
node/2515696384,7f7a5a82-6ab5-4ee9-9ab6-dd6530cbad2c,La Norville
way/67317511,b18ca6c5-2f9c-4417-b9a3-2695c15a759d,La Plaine-des-Palmistes
way/147871237,c0c8de37-f768-4ab7-87ee-510c3b0896f0,La Possession
node/711951886,65bf062f-ef55-4455-94d4-913429d4001b,La Queue-en-Brie
node/1257068657,5ad410cb-a605-40e1-b0f4-5440c337085c,La Queue-les-Yvelines
way/401460015,19e1101c-484f-46cf-8d4d-ac16ac16c0a0,La Roche-Guyon
node/4798915878,add99e18-f74f-473a-8ed9-4ed481803bbd,La Rochette
node/4798915864,d22f11c2-0a78-4b9f-98b5-94345c937710,La Tombe
way/287480575,91224c84-fb42-4957-afd7-603a0cdebb29,La Trinité
node/1251218836,384181f1-9590-4701-a3f1-141364ba7017,La Trétoire
way/70809073,4f286db6-a8ea-423f-911f-a3e5c1c31a3e,La Verrière
way/161183703,f9d49a2b-638c-47cd-9520-e8dfc7ad0458,La Ville-du-Bois
node/11197872372,4de95aa4-6b88-451b-8603-ae93269006e0,La Villeneuve-en-Chevrie
node/4196739057,5161f997-22a9-4071-8379-559879f8deba,Labbeville
way/63698706,c7d2e95f-fe07-4786-a708-4e770a5d4a5e,Lacq
relation/1585999,5c90f47d-e5ea-4e2b-9f44-78863808e6bd,Lagny-sur-Marne
node/596121585,88c5cc9a-ba41-4af0-bc57-1d1a0f7db36b,Lainville-en-Vexin
way/41586004,4ff6951d-4333-4f9d-b4d7-50803cd5c57a,Lamentin
way/239285451,9acc8e99-ce6c-44fe-bc5f-c5a4e32de818,Larchant
way/103212205,3b4f3ac4-c509-4069-b1c6-d7eb676b6ddd,Lardy
way/273757036,d84d212f-c26f-4de3-be09-97bdf104b090,Lassy
node/4798915916,c372fc6f-35b5-40c6-b0ce-b32cc7c83e91,Laval-en-Brie
way/444264352,f65c0f27-c5bd-4c3f-a079-9a84462a91d7,Le Bellay-en-Vexin
way/84289457,d2636c0d-5766-4ab1-925e-708f7aba3051,Le Blanc-Mesnil
way/79310436,c4a49ae6-5b35-4b63-b805-e7f8ba71cb17,Le Bourget
way/178860441,11810d3d-56db-43f2-866a-075fa675f1a7,Le Carbet
way/73893452,23434cbf-52d1-45bd-ae04-598c623ed220,Le Chesnay-Rocquencourt
way/113312454,999e6c94-c520-4541-820c-d8d36634fa3d,Le Châtelet-en-Brie
node/3486566570,ee7e1eb2-9f04-48c0-8704-4aaeafbb6809,Le Coudray-Montceaux
way/919944348,46489f37-863b-4e2f-9be6-790adbd3adb5,Le Diamant
way/177724734,51f8f2f5-00d0-4f79-8544-031a8270fba9,Le François
way/47005366,2d2b93f5-c693-4682-9402-c95980c39aba,Le Gosier
node/8171353223,308bac6a-4866-4ed7-86d5-c16a67231aa7,Le Heaulme
way/67284320,fd400a01-6af8-42e7-b8b2-27aec37a483e,Le Kremlin-Bicêtre
way/1101746564,029e81ab-67d0-4fad-85ec-f8ac9212ce31,Le Lamentin
way/181135244,25917ab3-62e8-49a4-87d9-cf8e880993bc,Le Lorrain
way/125338094,1b0c6a82-5e65-47f0-8f34-ec30ace3a0ed,Le Marigot
way/287779465,16158bbc-be57-4398-b93d-767449a971f1,Le Marin
node/4798915586,a4fe1607-be8f-45c2-a447-f82ae034796b,Le Mesnil-Amelot
node/3870432573,8ab7032a-b7b3-449a-b5ff-8d0a20f1facb,Le Mesnil-Aubry
node/2388692636,04aca484-7308-4454-ac43-6bbdee72ce9e,Le Mesnil-Saint-Denis
node/9388541754,2e4cd50d-2ce5-4f7e-85ee-2ef7e8f13d47,Le Mesnil-le-Roi
way/179325994,681274a5-9968-4d67-b80a-7f31d4665805,Le Morne-Rouge
way/125354267,4aeb83c6-be08-4fd0-925b-462c914dd1ef,Le Morne-Vert
way/130362767,df65a13e-f551-4529-8068-728a61978a25,Le Moule
way/53046880,2c11f69c-ecff-4ebf-93c8-138bd36d4e61,Le Mée-sur-Seine
way/121019398,18ef6f46-c569-4d43-aa3c-346979a67f5c,Le Mérévillois
way/350498475,014bb39a-edf3-4629-aced-f17b77f9472f,Le Mérévillois (anciennement Estouches)
way/270135432,e27e6aef-869e-42b5-a2cc-e3a225ced3a0,Le Pecq
node/3741204334,d60f2d52-02b1-411f-bdfe-f891921a0faa,Le Perchay
